-5.2648e-06	-0.053275	2.5747e-05	-1.212e-05	0.016743	5.1594e-07	2.0059	2.0059	0.00017961	0.00016132	-9.6994e-07	0.010503	-2.1307e-06	-2.4751e-06	0.028377	-4.6784e-06	-4.2841e-06	-0.063765	2.7871e-05
-5.5121e-06	-0.052872	2.5754e-05	-1.2362e-05	0.020111	3.8485e-07	2.0049	2.005	0.00018102	0.00016247	-1.0261e-06	0.011072	-2.2214e-06	-2.5526e-06	0.029007	-4.6863e-06	-4.475e-06	-0.063934	2.797e-05
-5.764e-06	-0.052403	2.5759e-05	-1.2598e-05	0.023449	2.6198e-07	2.0039	2.0039	0.0001824	0.0001636	-1.0838e-06	0.011655	-2.3123e-06	-2.6301e-06	0.029632	-4.6933e-06	-4.6691e-06	-0.064051	2.8066e-05
-6.0206e-06	-0.051868	2.5762e-05	-1.283e-05	0.026755	1.4634e-07	2.0027	2.0027	0.00018376	0.00016471	-1.1432e-06	0.012252	-2.4035e-06	-2.7075e-06	0.030252	-4.6995e-06	-4.8661e-06	-0.064116	2.816e-05
-6.2818e-06	-0.051268	2.5763e-05	-1.3057e-05	0.030028	3.7117e-08	2.0014	2.0015	0.00018509	0.0001658	-1.2043e-06	0.012863	-2.4948e-06	-2.7847e-06	0.030866	-4.705e-06	-5.066e-06	-0.06413	2.8253e-05
-6.5474e-06	-0.050602	2.5762e-05	-1.328e-05	0.033266	-6.6434e-08	2.0001	2.0001	0.0001864	0.00016687	-1.2669e-06	0.013487	-2.5862e-06	-2.8618e-06	0.031475	-4.7098e-06	-5.2688e-06	-0.064092	2.8343e-05
-6.8173e-06	-0.049873	2.5759e-05	-1.3498e-05	0.036469	-1.6494e-07	1.9986	1.9986	0.00018769	0.00016792	-1.3312e-06	0.014126	-2.6779e-06	-2.9386e-06	0.032078	-4.714e-06	-5.4743e-06	-0.064004	2.8431e-05
-7.0916e-06	-0.04908	2.5753e-05	-1.3711e-05	0.039634	-2.5894e-07	1.9971	1.9971	0.00018896	0.00016895	-1.3972e-06	0.014777	-2.7696e-06	-3.0153e-06	0.032675	-4.7176e-06	-5.6824e-06	-0.063866	2.8518e-05
-7.3699e-06	-0.048225	2.5746e-05	-1.392e-05	0.042762	-3.489e-07	1.9954	1.9954	0.00019021	0.00016996	-1.4647e-06	0.015443	-2.8615e-06	-3.0916e-06	0.033266	-4.7206e-06	-5.8932e-06	-0.063679	2.8603e-05
-7.6524e-06	-0.047308	2.5738e-05	-1.4124e-05	0.045851	-4.3525e-07	1.9937	1.9937	0.00019144	0.00017096	-1.5338e-06	0.016121	-2.9534e-06	-3.1676e-06	0.033851	-4.7231e-06	-6.1064e-06	-0.063443	2.8686e-05
-7.9389e-06	-0.04633	2.5727e-05	-1.4323e-05	0.048901	-5.1831e-07	1.9919	1.9919	0.00019264	0.00017194	-1.6045e-06	0.016813	-3.0455e-06	-3.2432e-06	0.034428	-4.7251e-06	-6.322e-06	-0.063159	2.8768e-05
-8.2292e-06	-0.045292	2.5715e-05	-1.4518e-05	0.051909	-5.984e-07	1.99	1.99	0.00019383	0.00017291	-1.6768e-06	0.017517	-3.1376e-06	-3.3185e-06	0.034999	-4.7266e-06	-6.5399e-06	-0.062828	2.8848e-05
-8.5234e-06	-0.044194	2.5702e-05	-1.4708e-05	0.054876	-6.7578e-07	1.988	1.988	0.00019501	0.00017386	-1.7507e-06	0.018235	-3.2298e-06	-3.3934e-06	0.035563	-4.7276e-06	-6.76e-06	-0.062451	2.8927e-05
-8.8213e-06	-0.043038	2.5687e-05	-1.4894e-05	0.057799	-7.5066e-07	1.9859	1.9859	0.00019616	0.00017479	-1.8261e-06	0.018965	-3.3221e-06	-3.4678e-06	0.03612	-4.7282e-06	-6.9824e-06	-0.062027	2.9004e-05
-9.1228e-06	-0.041825	2.567e-05	-1.5075e-05	0.06068	-8.2325e-07	1.9837	1.9838	0.0001973	0.00017572	-1.9031e-06	0.019707	-3.4144e-06	-3.5417e-06	0.036669	-4.7283e-06	-7.2068e-06	-0.061559	2.908e-05
-9.4278e-06	-0.040555	2.5652e-05	-1.5252e-05	0.063515	-8.9369e-07	1.9815	1.9815	0.00019842	0.00017662	-1.9816e-06	0.020462	-3.5068e-06	-3.6151e-06	0.037211	-4.728e-06	-7.4332e-06	-0.061046	2.9155e-05
-9.7363e-06	-0.039228	2.5633e-05	-1.5424e-05	0.066306	-9.6214e-07	1.9792	1.9792	0.00019952	0.00017752	-2.0617e-06	0.021229	-3.5991e-06	-3.6879e-06	0.037745	-4.7274e-06	-7.6615e-06	-0.060489	2.9228e-05
-1.0048e-05	-0.037847	2.5613e-05	-1.5592e-05	0.069051	-1.0287e-06	1.9768	1.9768	0.00020061	0.0001784	-2.1432e-06	0.022007	-3.6915e-06	-3.7602e-06	0.038271	-4.7263e-06	-7.8917e-06	-0.059889	2.93e-05
