-5.2367e-07	0.052275	1.2451e-06	-7.5525e-07	0.070517	-6.2642e-07	1.8345	1.8345	0.00020509	0.00020388	0.29152	0.29152	0.00020408	0.00020489	-0.20699	-0.20699	1.0096e-06	-1.0096e-06
-5.3891e-07	0.053699	1.232e-06	-7.6198e-07	0.071182	-6.5101e-07	1.8331	1.8331	0.00020584	0.00020461	0.29395	0.29395	0.00020482	0.00020563	-0.21082	-0.21082	1.0167e-06	-1.0167e-06
-5.5428e-07	0.055135	1.2185e-06	-7.6843e-07	0.071825	-6.7495e-07	1.8317	1.8317	0.00020657	0.00020534	0.29636	0.29636	0.00020554	0.00020637	-0.21464	-0.21464	1.0235e-06	-1.0235e-06
-5.6977e-07	0.056584	1.2046e-06	-7.746e-07	0.072446	-6.9823e-07	1.8303	1.8303	0.00020729	0.00020606	0.29873	0.29873	0.00020626	0.00020709	-0.21846	-0.21846	1.03e-06	-1.03e-06
-5.8538e-07	0.058045	1.1902e-06	-7.805e-07	0.073045	-7.2084e-07	1.8288	1.8288	0.000208	0.00020677	0.30107	0.30107	0.00020697	0.00020781	-0.22226	-0.22226	1.0363e-06	-1.0363e-06
-6.011e-07	0.059517	1.1753e-06	-7.8613e-07	0.073621	-7.428e-07	1.8273	1.8273	0.00020871	0.00020748	0.30338	0.30338	0.00020767	0.00020852	-0.22606	-0.22606	1.0423e-06	-1.0423e-06
-6.1693e-07	0.061001	1.16e-06	-7.9149e-07	0.074174	-7.641e-07	1.8258	1.8258	0.00020941	0.00020817	0.30566	0.30566	0.00020836	0.00020922	-0.22985	-0.22985	1.048e-06	-1.048e-06
-6.3286e-07	0.062495	1.1443e-06	-7.9658e-07	0.074704	-7.8473e-07	1.8243	1.8243	0.0002101	0.00020886	0.3079	0.3079	0.00020905	0.00020991	-0.23362	-0.23362	1.0535e-06	-1.0535e-06
-6.4889e-07	0.063999	1.1282e-06	-8.014e-07	0.075212	-8.047e-07	1.8227	1.8227	0.00021078	0.00020954	0.31012	0.31012	0.00020972	0.0002106	-0.23738	-0.23738	1.0587e-06	-1.0587e-06
-6.6501e-07	0.065513	1.1118e-06	-8.0595e-07	0.075695	-8.2402e-07	1.8212	1.8212	0.00021146	0.00021021	0.3123	0.3123	0.00021039	0.00021128	-0.24113	-0.24113	1.0637e-06	-1.0637e-06
-6.8122e-07	0.067036	1.0949e-06	-8.1024e-07	0.076156	-8.4268e-07	1.8196	1.8196	0.00021212	0.00021088	0.31445	0.31445	0.00021105	0.00021195	-0.24486	-0.24486	1.0684e-06	-1.0684e-06
-6.975e-07	0.068568	1.0777e-06	-8.1426e-07	0.076593	-8.6068e-07	1.818	1.818	0.00021278	0.00021154	0.31656	0.31657	0.00021171	0.00021261	-0.24858	-0.24858	1.0728e-06	-1.0728e-06
-7.1386e-07	0.070108	1.0601e-06	-8.1803e-07	0.077006	-8.7803e-07	1.8164	1.8164	0.00021343	0.00021219	0.31865	0.31865	0.00021236	0.00021327	-0.25227	-0.25228	1.077e-06	-1.077e-06
-7.3029e-07	0.071656	1.0422e-06	-8.2154e-07	0.077395	-8.9472e-07	1.8147	1.8147	0.00021408	0.00021283	0.3207	0.3207	0.000213	0.00021392	-0.25595	-0.25595	1.081e-06	-1.081e-06
-7.4679e-07	0.073211	1.024e-06	-8.2478e-07	0.07776	-9.1076e-07	1.8131	1.8131	0.00021472	0.00021347	0.32272	0.32272	0.00021363	0.00021456	-0.25961	-0.25961	1.0847e-06	-1.0847e-06
-7.6334e-07	0.074773	1.0055e-06	-8.2778e-07	0.078102	-9.2615e-07	1.8114	1.8114	0.00021535	0.0002141	0.3247	0.3247	0.00021426	0.00021519	-0.26325	-0.26325	1.0882e-06	-1.0882e-06
-7.7995e-07	0.076342	9.8668e-07	-8.3051e-07	0.078419	-9.409e-07	1.8098	1.8098	0.00021597	0.00021473	0.32665	0.32665	0.00021488	0.00021582	-0.26687	-0.26687	1.0914e-06	-1.0914e-06
-7.9661e-07	0.077916	9.6758e-07	-8.33e-07	0.078712	-9.5499e-07	1.8081	1.8081	0.00021659	0.00021535	0.32857	0.32857	0.00021549	0.00021644	-0.27046	-0.27046	1.0944e-06	-1.0944e-06
-8.1332e-07	0.079496	9.4821e-07	-8.3523e-07	0.078981	-9.6845e-07	1.8064	1.8064	0.0002172	0.00021596	0.33045	0.33045	0.0002161	0.00021706	-0.27403	-0.27403	1.0972e-06	-1.0972e-06
-8.3006e-07	0.08108	9.2859e-07	-8.3722e-07	0.079226	-9.8127e-07	1.8047	1.8047	0.0002178	0.00021656	0.3323	0.3323	0.0002167	0.00021766	-0.27758	-0.27758	1.0997e-06	-1.0997e-06
-8.4684e-07	0.082669	9.0872e-07	-8.3896e-07	0.079447	-9.9345e-07	1.803	1.803	0.0002184	0.00021716	0.33412	0.33412	0.0002173	0.00021827	-0.2811	-0.2811	1.102e-06	-1.102e-06
-8.6365e-07	0.084262	8.8862e-07	-8.4045e-07	0.079643	-1.005e-06	1.8013	1.8013	0.00021899	0.00021776	0.3359	0.3359	0.00021789	0.00021886	-0.28459	-0.28459	1.1041e-06	-1.1041e-06
-8.8048e-07	0.085858	8.683e-07	-8.417e-07	0.079816	-1.0159e-06	1.7996	1.7996	0.00021958	0.00021835	0.33765	0.33765	0.00021847	0.00021945	-0.28806	-0.28806	1.1059e-06	-1.1059e-06
-8.9734e-07	0.087457	8.4778e-07	-8.427e-07	0.079964	-1.0262e-06	1.7979	1.7979	0.00022016	0.00021893	0.33936	0.33936	0.00021905	0.00022004	-0.29149	-0.29149	1.1076e-06	-1.1076e-06
-9.1421e-07	0.089059	8.2706e-07	-8.4346e-07	0.080088	-1.0359e-06	1.7961	1.7961	0.00022073	0.00021951	0.34104	0.34104	0.00021962	0.00022061	-0.2949	-0.2949	1.109e-06	-1.109e-06
-9.3109e-07	0.090663	8.0616e-07	-8.4398e-07	0.080188	-1.0449e-06	1.7944	1.7944	0.0002213	0.00022008	0.34269	0.34269	0.00022019	0.00022119	-0.29827	-0.29827	1.1102e-06	-1.1102e-06
-9.4797e-07	0.092268	7.8509e-07	-8.4427e-07	0.080264	-1.0534e-06	1.7927	1.7927	0.00022186	0.00022064	0.3443	0.3443	0.00022075	0.00022175	-0.30162	-0.30162	1.1111e-06	-1.1111e-06
-9.6486e-07	0.093875	7.6387e-07	-8.4431e-07	0.080317	-1.0612e-06	1.791	1.791	0.00022241	0.0002212	0.34588	0.34588	0.0002213	0.00022231	-0.30493	-0.30493	1.1119e-06	-1.1119e-06
-9.8174e-07	0.095482	7.425e-07	-8.4412e-07	0.080345	-1.0684e-06	1.7892	1.7892	0.00022296	0.00022176	0.34742	0.34742	0.00022185	0.00022287	-0.3082	-0.3082	1.1124e-06	-1.1124e-06
-9.9862e-07	0.097089	7.21e-07	-8.4369e-07	0.08035	-1.0751e-06	1.7875	1.7875	0.00022351	0.00022231	0.34893	0.34893	0.0002224	0.00022342	-0.31145	-0.31145	1.1128e-06	-1.1128e-06
-1.0155e-06	0.098695	6.9938e-07	-8.4303e-07	0.080331	-1.0811e-06	1.7858	1.7858	0.00022405	0.00022285	0.35041	0.35041	0.00022294	0.00022396	-0.31466	-0.31466	1.1129e-06	-1.1129e-06
